generation,pokemon,set_name,format,tier,roles,item,ability,nature,tera_type,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,iv_hp,iv_atk,iv_def,iv_spa,iv_spd,iv_spe,move_1,move_2,move_3,move_4
3,Arcanine,Sunny Day,gen3uu,UU,priority_user;revenge_killer;special_attacker;speed_control;sun_setter,Charcoal,,Timid,,0,4,0,252,0,252,31,31,31,31,31,31,Fire Blast,Hidden Power Grass,Sunny Day,Extreme Speed
3,Arcanine,Mixed Attacker,gen3uu,UU,priority_user;revenge_killer;special_attacker,Leftovers,,Naive,,0,80,0,252,0,176,31,31,31,31,31,31,Fire Blast,Hidden Power Ground,Crunch,Extreme Speed
3,Tentacruel,Druidcruel,gen3uu,UU,physical_attacker,Leftovers,,Hasty,,0,232,0,92,0,184,31,31,31,31,31,31,Hydro Pump,Surf,Sludge Bomb,Substitute
3,Tentacruel,Special Sweeper,gen3uu,UU,setup_sweeper;special_attacker,Leftovers,Liquid Ooze,Timid,,72,0,0,252,0,184,31,31,31,31,31,31,Surf,Hydro Pump,Ice Beam,Giga Drain
3,Tentacruel,Mirror Coat,gen3uu,UU,status_spreader,Leftovers,Liquid Ooze,Timid,,252,0,80,0,0,176,31,31,31,31,31,31,Barrier,Giga Drain,Toxic,Hydro Pump
3,Tentacruel,Utility,gen3uu,UU,bulky_pivot;defensive_pivot;hazard_remover;phazer;special_wall;support,Leftovers,Liquid Ooze,Calm,,252,0,0,0,120,136,31,31,31,31,31,31,Rapid Spin,Haze,Surf,Hydro Pump
3,Rapidash,Baton Pass,gen3uu,UU,pivot;setup_sweeper,Leftovers,Flash Fire,Timid,,252,0,0,112,0,144,31,31,31,31,31,31,Baton Pass,Substitute,Agility,Fire Blast
3,Rapidash,SunnyBeam,gen3uu,UU,special_attacker;speed_control;sun_setter,Leftovers,Flash Fire,Modest,,4,0,0,252,0,252,31,31,31,31,31,31,Sunny Day,Solar Beam,Flamethrower,Fire Blast
3,Rapidash,Mixed Attacker,gen3uu,UU,status_spreader,Leftovers,Flash Fire,Hasty,,0,252,0,110,0,148,31,31,31,31,31,31,Hypnosis,Overheat,Iron Tail,Hidden Power Rock
3,Muk,Standard,gen3uu,UU,physical_attacker,Leftovers,Sticky Hold,Brave,,252,252,0,0,4,0,31,31,31,31,31,31,Sludge Bomb,Ice Punch,Explosion,Hidden Power Ghost
3,Muk,SubPunch,gen3uu,UU,general_attacker,Leftovers,Sticky Hold,Adamant,,252,196,0,0,60,0,31,31,31,31,31,31,Sludge Bomb,Substitute,Focus Punch,Hidden Power Ghost
3,Muk,Curse,gen3uu,UU,setup_sweeper;special_wall,Leftovers,Sticky Hold,Sassy,,252,156,0,0,100,0,31,31,31,31,31,31,Curse,Sludge Bomb,Fire Blast,Hidden Power Ghost
3,Muk,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;wallbreaker,Choice Band,Sticky Hold,Adamant,,252,252,0,0,4,0,31,31,31,31,31,31,Sludge Bomb,Focus Punch,Hidden Power Ghost,Explosion
3,Hypno,Support,gen3uu,UU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Leftovers,,Bold,,252,0,192,0,0,64,31,31,31,31,31,31,Seismic Toss,Psychic,Thunder Wave,Toxic
3,Hypno,Baton Pass,gen3uu,UU,bulky_pivot;physical_wall;pivot;setup_sweeper,Leftovers,,Bold,,252,0,192,0,0,64,31,31,31,31,31,31,Calm Mind,Substitute,Baton Pass,Psychic
3,Kangaskhan,Physical Attacker,gen3uu,UU,defensive_pivot;physical_attacker,Leftovers,,Adamant,,212,252,0,0,0,44,31,31,31,31,31,31,Return,Double-Edge,Shadow Ball,Rest
3,Kangaskhan,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Return,Double-Edge,Earthquake,Shadow Ball
3,Kangaskhan,Wish Staller,gen3uu,UU,bulky_pivot;cleric;defensive_pivot;status_spreader;support,Leftovers,,Adamant,,252,0,128,0,128,0,31,31,31,31,31,31,Protect,Counter,Wish,Toxic
3,Kangaskhan,SubPunch,gen3uu,UU,physical_attacker,Leftovers,,Adamant,,212,252,44,0,0,0,31,31,31,31,31,31,Substitute,Focus Punch,Return,Shadow Ball
3,Kangaskhan,Reversal,gen3uu,UU,physical_attacker;speed_control,Salac Berry,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Endure,Substitute,Reversal,Return
3,Scyther,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Hidden Power Bug,Silver Wind,Aerial Ace,Hidden Power Flying
3,Scyther,Salac Reversal,gen3uu,UU,physical_attacker;speed_control,Salac Berry,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Hidden Power Flying,Hidden Power Bug,Reversal,Substitute
3,Scyther,Swords Dance,gen3uu,UU,physical_attacker;setup_sweeper;speed_control,Leftovers,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Swords Dance,Silver Wind,Hidden Power Bug,Aerial Ace
3,Electabuzz,Special Sweeper,gen3uu,UU,setup_sweeper;special_attacker;speed_control,Leftovers,,Modest,,4,0,0,252,0,252,31,31,31,31,31,31,Thunderbolt,Ice Punch,Hidden Power Grass,Thief
3,Electabuzz,SubPunch,gen3uu,UU,status_spreader,Leftovers,,Hasty,,0,172,0,98,0,240,31,31,31,31,31,31,Thunderbolt,Substitute,Thunder Wave,Ice Punch
3,Electabuzz,Support,gen3uu,UU,defensive_pivot;lead;screen_setter;special_attacker;speed_control;status_spreader;support,Leftovers,,Modest,,84,0,0,208,0,216,31,31,31,31,31,31,Thunderbolt,Light Screen,Counter,Toxic
3,Magmar,Mixed Attacker,gen3uu,UU,special_attacker,Charcoal,,Hasty,,0,64,0,252,0,192,31,31,31,31,31,31,Fire Blast,Thunder Punch,Hidden Power Grass,Focus Punch
3,Pinsir,Swords Dance,gen3uu,UU,physical_attacker;setup_sweeper;speed_control,Leftovers,,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Swords Dance,Earthquake,Hidden Power Bug,Rock Slide
3,Pinsir,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Earthquake,Hidden Power Bug,Rock Slide,Return
3,Pinsir,Swords Dance + Flail,gen3uu,UU,physical_attacker;setup_sweeper;speed_control,Salac Berry,,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Swords Dance,Endure,Substitute,Flail
3,Lapras,Offensive Utility,gen3uu,UU,defensive_pivot;special_attacker;support,Leftovers,,Modest,,0,0,120,252,0,136,31,31,31,31,31,31,Hydro Pump,Surf,Ice Beam,Thunderbolt
3,Lapras,Curse,gen3uu,UU,bulky_pivot;defensive_pivot;setup_sweeper;special_wall,Leftovers,Shell Armor,Sassy,,252,0,80,0,176,0,31,31,31,31,31,31,Curse,Return,Surf,Rest
3,Omastar,Defensive Spikes,gen3uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,Shell Armor,Bold,,252,0,252,0,0,4,31,31,31,31,31,31,Spikes,Surf,Toxic,Ice Beam
3,Omastar,Offensive Spikes,gen3uu,UU,hazard_setter;lead,Leftovers,,Modest,,252,0,12,28,0,216,31,31,31,31,31,31,Spikes,Surf,Ice Beam,Thief
3,Omastar,Rain Dance Sweeper,gen3uu,UU,rain_setter;setup_sweeper;special_attacker;speed_control,Mystic Water,,Modest,,0,0,0,252,4,252,31,31,31,31,31,31,Rain Dance,Hydro Pump,Ice Beam,Hidden Power Grass
3,Kabutops,Swords Dance + Flail,gen3uu,UU,physical_attacker;setup_sweeper,Salac Berry,Battle Armor,Jolly,,12,252,68,0,0,176,31,31,31,31,31,31,Endure,Flail,Swords Dance,Rock Slide
3,Kabutops,Knock Off,gen3uu,UU,physical_attacker;setup_sweeper,Leftovers,Battle Armor,Adamant,,70,252,0,0,0,188,31,31,31,31,31,31,Hidden Power Ground,Rock Slide,Knock Off,Swords Dance
3,Kabutops,Rain Dance Sweeper,gen3uu,UU,physical_attacker;rain_setter;setup_sweeper,Leftovers,,Naughty,,156,252,0,92,0,8,31,31,31,31,31,31,Rain Dance,Swords Dance,Rock Slide,Surf
3,Kabutops,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;wallbreaker,Choice Band,Battle Armor,Adamant,,70,252,0,0,0,188,31,31,31,31,31,31,Double-Edge,Return,Rock Slide,Hidden Power Ground
3,Lanturn,RestTalk,gen3uu,UU,defensive_pivot;special_attacker,Leftovers,,Modest,,40,0,0,252,218,0,31,31,31,31,31,31,Rest,Sleep Talk,Thunderbolt,Thunder
3,Lanturn,Parafusion,gen3uu,UU,special_attacker;status_spreader,Leftovers,,Modest,,40,0,0,252,218,0,31,31,31,31,31,31,Thunderbolt,Confuse Ray,Thunder Wave,Surf
3,Xatu,Baton Pass,gen3uu,UU,bulky_pivot;cleric;defensive_pivot;physical_wall;pivot;setup_sweeper;support,Leftovers,,Quiet,,252,0,184,74,0,0,31,31,31,31,31,31,Baton Pass,Calm Mind,Wish,Psychic
3,Xatu,Support,gen3uu,UU,cleric;defensive_pivot;lead;screen_setter;setup_sweeper;support,Leftovers,,Timid,,252,0,0,32,0,224,31,31,31,31,31,31,Reflect,Calm Mind,Psychic,Wish
3,Xatu,Thief,gen3uu,UU,setup_sweeper,Lum Berry,,Timid,,252,0,0,32,0,224,31,31,31,31,31,31,Calm Mind,Hidden Power Dark,Thief,Psychic
3,Politoed,Special Attacker + Hypnosis,gen3uu,UU,physical_wall;status_spreader,Leftovers,,Bold,,252,0,0,156,0,100,31,31,31,31,31,31,Surf,Hypnosis,Ice Beam,Hidden Power Grass
3,Quagsire,Curse,gen3uu,UU,bulky_pivot;setup_sweeper;special_wall,Leftovers,Water Absorb,Brave,,252,64,0,0,192,0,31,31,31,31,31,31,Curse,Earthquake,Ice Beam,Surf
3,Quagsire,Counter,gen3uu,UU,phazer;physical_wall;status_spreader;support,Leftovers,Water Absorb,Relaxed,,252,68,100,0,88,0,31,31,31,31,31,31,Counter,Earthquake,Toxic,Haze
3,Slowking,Calm Mind,gen3uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,Own Tempo,Bold,,252,0,252,0,0,4,31,31,31,31,31,31,Surf,Psychic,Calm Mind,Rest
3,Misdreavus,Defensive Utility,gen3uu,UU,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,Leftovers,,Calm,,252,0,84,0,172,0,31,31,31,31,31,31,Thunderbolt,Psychic,Hidden Power Ice,Thunder Wave
3,Girafarig,Calm Mind + Baton Pass,gen3uu,UU,bulky_pivot;physical_wall;pivot;setup_sweeper,Leftovers,Early Bird,Bold,,252,0,96,0,160,0,31,31,31,31,31,31,Psychic,Thunderbolt,Calm Mind,Baton Pass
3,Girafarig,WishPasser,gen3uu,UU,bulky_pivot;cleric;defensive_pivot;physical_wall;setup_sweeper;support,Leftovers,Early Bird,Bold,,252,0,96,0,160,0,31,31,31,31,31,31,Calm Mind,Agility,Wish,Substitute
3,Dunsparce,Paraflinch,gen3uu,UU,status_spreader,Leftovers,,Adamant,,204,136,64,0,104,0,31,31,31,31,31,31,Headbutt,Thunder Wave,Body Slam,Shadow Ball
3,Gligar,Swords Dance,gen3uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Leftovers,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Earthquake,Hidden Power Flying,Quick Attack
3,Gligar,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Earthquake,Hidden Power Flying,Iron Tail,Quick Attack
3,Shuckle,Staller,gen3uu,UU,bulky_pivot;physical_wall;special_wall;status_spreader,Leftovers,,Careful,,252,0,228,0,28,0,31,31,31,31,31,31,Toxic,Encore,Protect,Wrap
3,Shuckle,Rollout,gen3uu,UU,defensive_pivot;physical_attacker;special_wall;status_spreader,Leftovers,,Careful,,252,252,0,0,4,0,31,31,31,31,31,31,Defense Curl,Rollout,Rest,Toxic
3,Sneasel,Physical Attacker,gen3uu,UU,physical_attacker;setup_sweeper;speed_control,Liechi Berry,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Shadow Ball,Brick Break,Double-Edge,Swords Dance
3,Stantler,Calm Mind,gen3uu,UU,setup_sweeper;special_attacker;status_spreader,Leftovers,,Timid,,96,0,0,252,0,160,31,31,31,31,31,31,Hypnosis,Calm Mind,Thunderbolt,Psychic
3,Stantler,Swagger + Psych Up,gen3uu,UU,general_attacker,Leftovers,,Jolly,,188,0,68,0,0,252,31,31,31,31,31,31,Swagger,Psych Up,Return,Shadow Ball
3,Stantler,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Return,Shadow Ball,Earthquake,Thunderbolt
3,Linoone,Belly Drum,gen3uu,UU,physical_attacker;priority_user;revenge_killer,Leftovers,,Adamant,,108,252,12,0,0,136,31,31,31,31,31,31,Belly Drum,Extreme Speed,Shadow Ball,Hidden Power Ground
3,Linoone,Substitute + Flail,gen3uu,UU,physical_attacker,Salac Berry,,Adamant,,120,252,0,0,0,136,31,31,31,31,31,31,Substitute,Endure,Belly Drum,Flail
3,Linoone,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Return,Extreme Speed,Shadow Ball,Hidden Power Ground
3,Ninjask,Swords Dance,gen3uu,UU,physical_attacker;setup_sweeper,Soft Sand,,Adamant,,68,252,188,0,0,0,31,31,31,31,31,31,Swords Dance,Silver Wind,Aerial Ace,Hidden Power Ground
3,Aggron,Standard,gen3uu,UU,physical_attacker,Leftovers,,Brave,,228,252,0,28,0,0,31,31,31,31,31,31,Rock Slide,Ice Beam,Substitute,Focus Punch
3,Manectric,Special Sweeper,gen3uu,UU,setup_sweeper;special_attacker;speed_control,Petaya Berry,,Timid,,44,0,0,248,0,216,31,31,31,31,31,31,Thunderbolt,Substitute,Crunch,Hidden Power Ice
3,Sharpedo,Sharknado,gen3uu,UU,special_attacker;speed_control,Salac Berry,,Timid,,4,0,0,252,0,252,31,31,31,31,31,31,Hydro Pump,Ice Beam,Crunch,Endure
3,Camerupt,RestTalk,gen3uu,UU,defensive_pivot,Leftovers,,Brave,,92,176,0,0,240,0,31,31,31,31,31,31,Earthquake,Flamethrower,Fire Blast,Rest
3,Camerupt,Choice Band,gen3uu,UU,choice_user;mixed_attacker;physical_attacker;physical_wallbreaker;wallbreaker,Choice Band,,Brave,,4,252,0,252,0,0,31,31,31,31,31,31,Earthquake,Overheat,Fire Blast,Rock Slide
3,Camerupt,Tank,gen3uu,UU,mixed_attacker;status_spreader;wallbreaker,Leftovers,,Brave,,28,188,0,136,156,0,31,31,31,31,31,31,Earthquake,Fire Blast,Flamethrower,Toxic
3,Grumpig,Special Sweeper,gen3uu,UU,setup_sweeper;special_attacker;special_wall,Leftovers,,Calm,,200,0,0,220,0,88,31,31,31,31,31,31,Calm Mind,Psychic,Hidden Power Dark,Fire Punch
3,Grumpig,Trick + Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;special_attacker;special_wall;wallbreaker,Choice Band,,Calm,,200,0,0,220,0,88,31,31,31,31,31,31,Calm Mind,Psychic,Hidden Power Dark,Fire Punch
3,Cacturne,Destiny Bond,gen3uu,UU,physical_attacker;speed_control,Salac Berry,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Endure,Destiny Bond,Focus Punch,Hidden Power Ghost
3,Altaria,Staller,gen3uu,UU,bulky_pivot;special_wall;status_spreader,Leftovers,,Calm,,248,0,44,0,216,0,31,31,31,31,31,31,Toxic,Hidden Power Grass,Fire Blast,Flamethrower
3,Altaria,Dragon Dance,gen3uu,UU,defensive_pivot;physical_attacker;setup_sweeper,Leftovers,,Adamant,,188,252,44,0,0,24,31,31,31,31,31,31,Dragon Dance,Hidden Power Flying,Earthquake,Rest
3,Cradily,Physically based,gen3uu,UU,defensive_pivot;status_spreader,Leftovers,,Adamant,,252,164,0,0,92,0,31,31,31,31,31,31,Rock Slide,Earthquake,Toxic,Recover
3,Cradily,Staller,gen3uu,UU,bulky_pivot;defensive_pivot;special_wall;status_spreader,Leftovers,,Careful,,252,0,164,0,92,0,31,31,31,31,31,31,Amnesia,Barrier,Toxic,Rest
3,Cradily,Barrier + Mirror Coat,gen3uu,UU,bulky_pivot;defensive_pivot;special_wall,Leftovers,,Careful,,252,0,164,0,92,0,31,31,31,31,31,31,Rock Slide,Barrier,Mirror Coat,Recover
3,Cradily,Specially based,gen3uu,UU,status_spreader,Leftovers,,Modest,,252,0,0,164,92,0,31,31,31,31,31,31,Giga Drain,Hidden Power Fire,Toxic,Rock Slide
3,Banette,Support,gen3uu,UU,defensive_pivot;physical_attacker;status_spreader;support,Leftovers,,Adamant,,112,252,0,0,0,144,31,31,31,31,31,31,Hidden Power Fighting,Knock Off,Shadow Ball,Will-O-Wisp
3,Banette,Choice Band,gen3uu,UU,choice_user;physical_attacker;physical_wallbreaker;status_spreader;wallbreaker,Choice Band,,Adamant,,112,252,0,0,0,144,31,31,31,31,31,31,Shadow Ball,Hidden Power Fighting,Will-O-Wisp,Toxic
3,Banette,Salac + Destiny Bond,gen3uu,UU,physical_attacker;speed_control,Salac Berry,,Adamant,,32,252,0,0,0,224,31,31,31,31,31,31,Destiny Bond,Endure,Hidden Power Fighting,Shadow Ball
3,Absol,Swords Dance + Baton Pass,gen3uu,UU,setup_sweeper,Leftovers,,Adamant,,252,32,0,0,0,224,31,31,31,31,31,31,Swords Dance,Shadow Ball,Substitute,Hidden Power Fighting
3,Glalie,Spikes,gen3uu,UU,hazard_setter;lead,Leftovers,,Jolly,,252,4,0,0,0,252,31,31,31,31,31,31,Spikes,Explosion,Earthquake,Hidden Power Grass
3,Walrein,Standard,gen3uu,UU,general_attacker,Leftovers,,Modest,,252,0,116,140,0,0,31,31,31,31,31,31,Ice Beam,Earthquake,Surf,Surf
3,Walrein,Curse,gen3uu,UU,bulky_pivot;defensive_pivot;setup_sweeper;special_wall,Leftovers,,Sassy,,252,0,0,4,252,0,31,31,31,31,31,31,Curse,Earthquake,Ice Beam,Rest
3,Gorebyss,Rain Dance Sweeper,gen3uu,UU,rain_setter;setup_sweeper;special_attacker;speed_control,Leftovers,,Modest,,56,0,0,252,0,200,31,31,31,31,31,31,Rain Dance,Surf,Hydro Pump,Ice Beam
3,Gorebyss,Baton Pass,gen3uu,UU,bulky_pivot;physical_wall;pivot;setup_sweeper,Leftovers,,Bold,,252,0,136,0,60,60,31,31,31,31,31,31,Baton Pass,Surf,Agility,Amnesia
2,Cloyster,Spikes,gen2ubers,Ubers,hazard_setter;lead;status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Spikes,Surf,Toxic,Explosion
2,Snorlax,Monolax,gen2ubers,Ubers,defensive_pivot;setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Double-Edge,Body Slam,Curse,Rest
2,Snorlax,Curselax,gen2ubers,Ubers,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Double-Edge,Body Slam,Curse,Earthquake
2,Snorlax,Restless Snorlax,gen2ubers,Ubers,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Double-Edge,Body Slam,Curse,Belly Drum
2,Snorlax,DrumLax,gen2ubers,Ubers,defensive_pivot,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Body Slam,Return,Belly Drum,Rest
2,Mewtwo,Recover,gen2ubers,Ubers,status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Flamethrower,Thunder,Psychic,Toxic
2,Mewtwo,All-out Attacker,gen2ubers,Ubers,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunder,Ice Beam,Psychic,Dynamic Punch
2,Mew,Lead Mew,gen2ubers,Ubers,lead;setup_sweeper;status_spreader,Miracle Berry,,,,0,0,0,0,0,0,31,31,31,31,31,31,Swords Dance,Thunder Wave,Fire Blast,Thunder
2,Mew,Backline Mew,gen2ubers,Ubers,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Swords Dance,Earthquake,Shadow Ball,Rock Slide
2,Forretress,Entry Hazard Setter,gen2ubers,Ubers,hazard_remover;hazard_setter;lead;status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Spikes,Toxic,Rapid Spin,Rapid Spin
2,Tyranitar,CurseTar,gen2ubers,Ubers,defensive_pivot;phazer;setup_sweeper;support,Leftovers,,,,0,0,0,0,0,204,31,31,31,31,31,31,Rock Slide,Curse,Roar,Rest
2,Tyranitar,Roar + 3 Attacks,gen2ubers,Ubers,phazer;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Rock Slide,Roar,Crunch,Flamethrower
2,Lugia,Curse,gen2ubers,Ubers,defensive_pivot;phazer;setup_sweeper;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Curse,Aeroblast,Whirlwind,Recover
2,Lugia,Supportive,gen2ubers,Ubers,defensive_pivot;phazer;status_spreader;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Surf,Toxic,Whirlwind,Recover
2,Ho-Oh,Standard Wall,gen2ubers,Ubers,defensive_pivot;phazer;status_spreader;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Flamethrower,Toxic,Recover,Whirlwind
2,Celebi,Standard,gen2ubers,Ubers,cleric;defensive_pivot;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Heal Bell,Recover,Leech Seed,Psychic
2,Unown,The Power Within,gen2ou,OU,general_attacker,Twisted Spoon,,,,0,0,0,0,0,0,31,31,31,31,31,31,Hidden Power Psychic,,,
2,Venusaur,Defensive,gen2ou,OU,defensive_pivot;status_spreader;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Synthesis,Leech Seed,Razor Leaf,Sleep Powder
2,Venusaur,Swords Dance,gen2ou,OU,setup_sweeper;status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Swords Dance,Body Slam,Giga Drain,Sleep Powder
2,Charizard,BellyZard (Belly Drum),gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Belly Drum,Earthquake,Rock Slide,Fire Blast
2,Blastoise,Bulky Water,gen2ou,OU,defensive_pivot;hazard_remover;lead;screen_setter;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Surf,Rest,Reflect,Rapid Spin
2,Blastoise,RestTalk,gen2ou,OU,defensive_pivot,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Rest,Sleep Talk,Surf,Ice Beam
2,Butterfree,Double Powder,gen2ou,OU,status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Sleep Powder,Stun Spore,Psychic,Nightmare
2,Beedrill,Swords Dance,gen2ou,OU,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Sludge Bomb,Hidden Power Ground,Hidden Power Rock,Swords Dance
2,Pidgeot,Standard,gen2ou,OU,status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Return,Hidden Power Flying,Wing Attack,Toxic
2,Pikachu,Light Ball,gen2ou,OU,general_attacker,Light Ball,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunderbolt,Surf,Sing,Hidden Power Fire
2,Raichu,Rain Dance,gen2ou,OU,rain_setter,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunder,Surf,Rain Dance,Substitute
2,Raichu,Thunder Wave,gen2ou,OU,status_spreader,Miracle Berry,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunderbolt,Surf,Thunder Wave,Seismic Toss
2,Raichu,Support,gen2ou,OU,defensive_pivot;lead;screen_setter;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Charm,Encore,Hidden Power Water,Light Screen
2,Nidoqueen,Standard,gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Earthquake,Lovely Kiss,Thunder,Thunderbolt
2,Nidoking,Mixed Sweeper,gen2ou,OU,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Earthquake,Lovely Kiss,Ice Beam,Thunder
2,Clefable,Belly Drum,gen2ou,OU,defensive_pivot,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Belly Drum,Moonlight,Return,Fire Blast
2,Clefable,Mixed Attacker,gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Return,Double-Edge,Fire Blast,Thunderbolt
2,Vileplume,Standard,gen2ou,OU,defensive_pivot;status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Sleep Powder,Leech Seed,Sludge Bomb,Moonlight
2,Poliwrath,Belly Drum,gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Belly Drum,Lovely Kiss,Hydro Pump,Body Slam
2,Alakazam,Mixed Attacker,gen2ou,OU,defensive_pivot,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Psychic,Dynamic Punch,Recover,Substitute
2,Alakazam,Utility,gen2ou,OU,defensive_pivot;status_spreader;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Psychic,Fire Punch,Toxic,Encore
2,Victreebel,Swords Dance,gen2ou,OU,setup_sweeper;status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Sleep Powder,Swords Dance,Sludge Bomb,Giga Drain
2,Victreebel,Growth,gen2ou,OU,status_spreader,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Sleep Powder,Growth,Giga Drain,Hidden Power Fire
2,Golem,Rapid Spin,gen2ou,OU,hazard_remover;phazer;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Earthquake,Rapid Spin,Explosion,Roar
2,Golem,Curse,gen2ou,OU,setup_sweeper,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Earthquake,Rock Slide,Explosion,Curse
2,Articuno,Blue Bird (RestTalk / Phazer),gen2ou,OU,defensive_pivot;phazer;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Rest,Sleep Talk,Roar,Ice Beam
2,Zapdos,RestTalk,gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunder,Thunderbolt,Hidden Power Ice,Hidden Power Water
2,Zapdos,Offensive Phazer,gen2ou,OU,general_attacker,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Thunderbolt,Thunder,Hidden Power Water,Hidden Power Ice
2,Moltres,RestTalk,gen2ou,OU,defensive_pivot,Charcoal,,,,0,0,0,0,0,0,31,31,31,31,31,31,Rest,Sleep Talk,Fire Blast,Sunny Day
2,Meganium,Support,gen2ou,OU,defensive_pivot;lead;screen_setter;support,Leftovers,,,,0,0,0,0,0,0,31,31,31,31,31,31,Razor Leaf,Reflect,Light Screen,Leech Seed
